text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"Excuse me, but I have a question regarding the motion on document no. 46, because I do not understand it. This motion requests the government not to proceed with reparations for the transatlantic slave trade. The Minister gives the motion a judgment from the House. But was this actually on the agenda? Was the Cabinet actually planning to proceed with reparations?",1,61,91.61,1,80.96,6.23,10.17,29.51,88.52,60.66,57.38,8.2,3.28,3.28,0,0,0,0,4.92,21.31,16.39,1.64,13.11,6.56,3.28,4.92,4.92,9.84,0,0,8.2,0,1.64,6.56,26.23,1.64,16.39,4.92,1.64,0,1.64,3.28,6.56,0,1.64,0,1.64,0,0,0,0,0,0,0,8.2,8.2,0,6.56,0,0,1.64,0,0,0,0,0,1.64,1.64,0,0,3.28,0,1.64,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,4.92,0,4.92,0,0,0,0,3.28,3.28,1.64,1.64,0,0,0,0,0,13.11,6.56,3.28,3.28,0,0,0,0
"I hear the request, but there are effectively only three working days left before many go on recess and leave. I therefore ask for real leniency in this regard. I will try to expedite as much as possible. There were three brief questions remaining, and then I will move on to the motions. Mr. Paternotte asked: why is the Netherlands failing to meet the implementation date for the NIS2 Directive? The Minister of Justice and Security stated on October 26 that the delay is due to the fact that transposing national legislation is a large and complex process. In the meantime, two legislative proposals were sent to the Council of State on December 2. Depending on the time required for that advice, the proposals are expected to be sent to your House in the first quarter of 2025. No fewer than 150 responses were received, so it took some time to process them. Mr. Van Campen also inquired about the Coast Guard. With the growth of sanctions against Russia, national enforcement capacity has been expanded in recent years. However, that capacity is under pressure. The Cabinet considers it important that capacity keeps pace with the expansion of sanctions; See also the letter from the Minister of Foreign Affairs dated 22 November last. Incidentally, for the measures in the eleventh package, the tasks have been assigned to the Human Environment and Transport Inspectorate and the Ministry of Infrastructure and Water Management. The Coast Guard plays an important role on other subjects. Then, one more question from Ms. Teunissen regarding Mercosur. Your House will in any case be involved in the decision-making regarding the Dutch position in the Council. Without a decision by the Council, no trade agreement can enter into force. In addition to and on top of that, in accordance with your motion of 2023, the Netherlands is aiming for the Commission to submit the treaty as an integral association agreement, which means that the Netherlands itself must become a party to the treaty and would have to ratify that treaty. That cannot be done without your House.",1,348,94.3,36.77,54.05,56.07,17.4,26.44,87.64,63.22,52.59,6.61,2.59,1.15,0,1.15,0,0.29,4.02,19.25,11.21,3.45,17.53,7.47,3.45,6.03,0.86,12.93,5.75,4.6,5.46,0.57,1.44,3.45,20.69,0.57,8.62,2.59,1.15,1.44,1.44,0.29,2.59,0,2.3,2.3,0,0,0,0,0,0,0,0,8.33,5.46,0.29,2.01,0,0.29,2.01,2.87,0,0,0.29,0.57,3.45,3.16,0.29,0,4.02,0.57,0.86,2.59,0.29,0,0,0,0,0,0,0,0,0,0,1.15,0,0.57,0,0,0,0,0.29,0,2.87,8.91,0,1.72,6.9,0.29,0.29,0,5.17,3.74,3.74,2.3,0,0,0,0,0,11.49,6.32,4.02,0.29,0,0,0.86,0
"That is also the starting point. As I just said: only in cases of very serious matters—statements such as ""I am going to commit suicide,"" ""I am going to commit murder,"" or ""I am going to carry out a terrorist attack""—does the GDPR allow scope to overrule. The information discussed in a conversation is pseudonymized in any case. It is pseudonymized in any case when it involves peer supervision or mapping trends. All of this takes place without identifiable personal data.",1,83,70.03,12.33,80.67,1,16.6,21.69,85.54,66.27,54.22,9.64,4.82,4.82,0,0,0,0,4.82,13.25,6.02,0,16.87,8.43,7.23,7.23,0,21.69,3.61,1.2,4.82,0,0,4.82,26.51,1.2,10.84,2.41,1.2,0,4.82,0,3.61,0,3.61,0,3.61,0,0,0,0,0,0,0,9.64,7.23,0,0,2.41,0,3.61,2.41,0,0,0,0,1.2,1.2,0,0,1.2,0,0,1.2,0,0,2.41,1.2,0,0,1.2,0,0,0,2.41,0,0,1.2,0,0,0,0,0,0,2.41,10.84,1.2,1.2,8.43,0,0,0,2.41,2.41,9.64,7.23,0,0,0,0,0,16.87,6.02,2.41,0,0,0,8.43,0
"But it is ""predictable"" that this should not be the answer, because it is not code black; it is code pitch black for the rule of law. Victims and surviving relatives call me and say: Eerdmans, do something about this! Under a cabinet including the PVV, prisoners are being released or sent home with an ankle monitor. Sorry, but there must be an answer to that. I do find it truly remarkable that if we adopt two motions here… We do not want to follow England’s example and avoid British conditions in which we release thousands of criminals early, but we are going to do it anyway. I have an adopted motion here, submitted with Ms. Bruyning of NSC, regarding no detention holidays for criminals, yet it is happening nonetheless. Chair. What is this State Secretary going to focus on then, for example in the Spring Budget Memorandum? There is 8 billion left over, I understand from a reliable source, namely the CPB. That concerns underspending. Is this State Secretary then going to say in the Spring Budget Memorandum: I want money reserved for emergency prisons; I want money set aside for that FAST team and I want to arrest more fugitive criminals, because I am from the PVV and I want to do things differently? You are copying the Weerwind method. I mean, the previous minister was even stricter than the State Secretary from the PVV, and just for the listeners: he was from D66. Mr. Chairman. I simply want an answer to that.",1,255,47.89,21.68,27.97,25.28,15.94,21.57,86.67,67.45,57.25,14.51,6.67,4.31,1.57,0.39,0.39,0,7.84,12.94,7.06,1.96,12.55,9.02,5.49,6.27,1.57,15.69,5.1,1.57,5.88,2.35,0,3.53,20.78,0.39,14.12,2.35,1.18,3.92,1.57,1.57,4.71,0,1.96,1.18,0.78,0,0,0,0,0,0,0,10.2,6.27,0.78,1.18,0,1.18,2.35,5.1,0.39,0,0.39,0.78,0.39,0,0.39,0,4.71,0.39,0.39,2.35,1.57,0,0.39,0,0,0,0,0,0,0,0,0.39,2.35,0,0,0,0,0,0.39,0.39,3.92,7.45,0.39,1.18,4.31,0.78,0.39,0,2.35,1.57,4.31,2.75,0,0,0,0,0,16.47,6.67,5.49,0.78,0.39,0.39,2.75,0
"Yes, also from Mr. Van Nispen of the SP. I advise against it. The request in the motion to establish a single central point of contact has already been largely fulfilled by designating Helpwanted as an accessible reporting facility. Helpwanted itself offers assistance to victims, including the removal of unlawful and criminal content, or it hands the case over to the police or specialist assistance. In this regard, Helpwanted acts as a gateway for victims. We are currently examining how the processing of a request for assistance can be optimized within Helpwanted.",1,92,97.2,46.49,23.45,,15.33,35.87,76.09,57.61,54.35,6.52,2.17,1.09,1.09,0,0,0,4.35,14.13,11.96,1.09,20.65,5.43,5.43,6.52,0,5.43,3.26,2.17,7.61,1.09,1.09,5.43,13.04,1.09,6.52,1.09,1.09,1.09,3.26,0,3.26,0,0,0,0,0,0,0,0,0,0,0,14.13,10.87,4.35,4.35,0,1.09,1.09,4.35,0,0,0,1.09,0,0,0,0,1.09,0,0,1.09,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,1.09,7.61,0,1.09,6.52,0,0,0,2.17,2.17,4.35,0,1.09,0,1.09,0,0,11.96,7.61,4.35,0,0,0,0,0
"Women's shelters are actually the policy domain of the State Secretary for Long-Term and Social Care, my colleague. She is already holding administrative discussions with the VNG and Valente with the aim of securing sufficient shelter places. But I leave it up to the House.",1,45,92.27,40.06,32.09,54.76,15,28.89,82.22,64.44,51.11,8.89,6.67,4.44,0,0,2.22,0,2.22,13.33,11.11,0,15.56,4.44,4.44,6.67,0,8.89,8.89,0,6.67,2.22,2.22,2.22,11.11,0,4.44,0,0,0,0,2.22,2.22,0,2.22,2.22,0,0,0,0,0,0,0,0,13.33,4.44,2.22,0,0,0,2.22,6.67,0,0,4.44,0,0,0,0,0,8.89,0,2.22,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,6.67,0,2.22,4.44,0,0,0,4.44,2.22,4.44,0,0,0,0,0,0,13.33,6.67,2.22,0,0,2.22,2.22,0
"In previous lives, I have traveled the whole world and seen many countries, countries that are corrupt and countries that are not. I also received a lot of criticism when I visited certain countries: ""Oh, there he comes again from the Netherlands, thinking he knows it all better."" That doesn't bother me. Because if we keep having those discussions, none of us will benefit from it. What matters is that we start conducting discussions based on facts. Hence Transparency International. We are indeed simply continuing with our current activities this year, including in the area of integrity, but I want to conduct that discussion differently next year. I am indifferent to what people think of me. That is not why I was hired. I was hired here to achieve results in the areas of good governance, sound finances—including tax collection—that is another one—and self-reliance, economic development, so that the people there—because it is not about me, but about the people there—will be better off in a few years' time than they are now.",1,178,13.85,17.66,93.35,55.18,17.8,23.03,92.13,76.4,61.8,19.66,10.11,5.62,2.81,0,1.12,0.56,9.55,14.04,4.49,0.56,12.36,9.55,8.99,6.74,2.81,16.29,6.74,6.18,5.06,2.81,1.69,0.56,27.53,1.12,12.36,2.81,3.37,0.56,0.56,1.12,5.06,0,5.06,3.37,1.12,1.12,0.56,0,0,0,0,0,10.11,3.93,0,0,0.56,0.56,1.69,6.18,0,0,0,1.12,1.12,1.12,0,0,2.81,0,0,1.12,1.69,0,0.56,0,0,0,0,0,0,0,0,0,0.56,1.12,0,0,0,0.56,0,0,8.43,9.55,0,1.12,7.3,1.12,0.56,0,6.18,3.93,8.43,1.12,0.56,0,0,0.56,0,15.17,5.62,6.18,0,0,1.12,2.25,0
"There is something else very strange, because we very often prescribe that something is not allowed, but meanwhile... That was also the case with electric collars and certain choke chains. At a certain point, they were no longer allowed to be used, but they were still allowed to be sold. I find that typical of the Netherlands. I find that unbelievable. We say that certain dogs may no longer be bred here, but you can bring them here from abroad and keep them here. So there must also be a ban on keeping them, naturally with a phase-out clause. So if people already have such an animal, then of course it may stay with those people until its death. Everyone should understand what I mean. Now comes the stick behind the door: the wolf, the most important predator in the Netherlands. Perhaps it is, together with the fox. Regarding the wolf, I also mentioned a veterinarian from Gilze en Rijen who has a son living in Drenthe. He sent me a lot of photos. He is a veterinarian who is no longer active. So you see a wolf walking with a mole in its mouth, with all sorts of things. So, the stories that a wolf only preys on sheep are all nonsense. A wolf prefers to eat any small animals it encounters in areas preferably far away from humans. But the moment humans start excessively shooting roe deer and wild boars, a wolf is often forced to seek its food elsewhere, especially if it has cubs. That is a system of communicating vessels. This is my opinion on the matter. Who decides that we decide which animal is allowed to live or what that animal is allowed to eat? None of us have a say in that: not the Minister, not the State Secretary, not the 150 Members of Parliament, and not the citizens. That is not our decision. Those are the facts, and we must leave it at that. The House, having heard the deliberations, requests the government, should it decide to proceed with controlling our wolf packs, to make the deployment of contraceptive doctors possible, and proceeds to the order of the day.",1,366,43.09,48.17,39.59,20.23,14.64,18.03,86.89,73.22,60.66,15.57,6.83,1.64,1.91,0.55,0.55,1.37,8.74,18.58,10.38,0.27,11.2,8.74,7.1,6.28,2.73,16.12,5.46,3.01,6.28,2.46,0,3.83,24.59,1.91,15.03,3.01,2.73,1.91,3.55,0.55,4.1,0,1.64,0.82,0.82,0,0,0,0,0,0,0,10.93,3.55,0,0.55,0,0,1.09,7.38,0.27,0,0,0.82,1.09,0.82,0,0.27,1.64,0,0.27,1.09,0.27,0,2.73,0.82,0,0,0,0,0,0.82,0.27,0.55,0,0,0,0.27,0,0,0,0.27,6.28,8.2,0.27,1.09,6.01,0.27,0.27,0,3.28,2.19,5.19,0.55,0,0,0,0,0,14.48,7.1,6.28,0.27,0,0,0.82,0
"So policy is needed. And your proposal is therefore not enough. So you are abandoning the Dutch people by making the promise: if we do this, it will be fixed. Now we are discovering that it is not fixed with just the PVV promises. That is why my question, which I am also putting to you…",1,56,1,79.51,35.49,5.5,11.2,14.29,92.86,75,71.43,23.21,12.5,3.57,3.57,5.36,0,0,10.71,14.29,5.36,0,5.36,17.86,12.5,8.93,3.57,21.43,1.79,1.79,3.57,3.57,0,0,35.71,0,19.64,5.36,3.57,1.79,3.57,3.57,5.36,0,1.79,0,1.79,0,0,0,0,0,0,0,17.86,7.14,0,0,0,0,1.79,10.71,0,0,0,0,1.79,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,3.57,0,0,0,0,1.79,3.57,1.79,0,1.79,0,0,0,0,1.79,1.79,14.29,3.57,0,0,0,0,0,17.86,12.5,3.57,0,0,0,1.79,0
"Thank you, Chair. Thank you to Ms. Koekkoek of Volt for putting this topic on the agenda and for the question she is asking. What am I going to do about this? I can say the following regarding that. The Cabinet acknowledges that the change to the proposed reduction in motor vehicle tax rates compared to the Spring Memorandum does not contribute to the predictability of policy for citizens and businesses, nor to reliable governance. At the same time, the Cabinet is also responsible for ensuring that public finances remain in order. This is also part of good and reliable governance. The objective of sustainability is important, but it must be weighed against feasibility within the budget. The Cabinet does not consider it desirable to resolve this by increasing the burden on other citizens and businesses and has therefore chosen to reduce the rate reduction. Although this will be lower than previously announced, it still partially compensates for the technical additional weight of a zero-emission passenger car. In the Spring Memorandum of 2025 — that is my answer to Ms. Koekkoek — the level of the rate reduction will be re-evaluated by the Cabinet. Until then, I will have to leave it at that.",1,202,86.55,17.81,24.72,67.03,16.83,26.24,85.15,67.82,55.45,10.89,3.47,1.98,0,0.99,0.5,0,7.43,16.34,10.4,0.5,17.82,8.91,2.48,6.44,1.49,13.37,5.45,3.96,1.49,0,0,1.49,19.31,0,11.88,2.48,0.99,1.98,0.99,0.99,5.45,0,3.47,2.97,0,0.99,0.5,0,0,0,0,0,8.42,5.94,1.49,2.48,0,0,2.97,3.47,0,0,1.49,0,2.97,1.98,0,0.99,3.47,0,0,1.49,2.97,0,0,0,0,0,0,0,0,0,0,0.99,0.5,0,0,0,0,0.5,0.5,0,1.98,4.95,0.5,0.99,3.47,0,0,0,2.48,0.5,4.95,4.95,0,0,0,0,0,10.89,6.44,2.97,0.5,0,0,0.99,0
"I can elaborate further. It concerns the people who have applied for asylum here in the Netherlands. That is what I am focusing on initially. You might not consider that an answer, Mr. Van Nispen, but I do consider it an answer. It concerns the influx of asylum seekers. These people have not applied for asylum in the Netherlands. I understand very well what this is about.",1,67,21.73,17.72,90.58,42.34,9.57,20.9,82.09,71.64,64.18,22.39,8.96,5.97,0,1.49,0,0,13.43,14.93,8.96,0,10.45,11.94,7.46,1.49,2.99,16.42,2.99,0,0,0,0,0,22.39,0,16.42,8.96,0,1.49,1.49,0,4.48,0,1.49,1.49,0,0,0,0,0,0,0,0,10.45,4.48,0,1.49,0,0,2.99,7.46,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,8.96,2.99,0,5.97,0,0,0,1.49,0,5.97,1.49,0,0,0,0,0,14.93,11.94,2.99,0,0,0,0,0
Mr. Sneller may conclude what he wants. I have said what I have said.,1,14,1,40.06,2.36,,7,14.29,92.86,78.57,57.14,35.71,21.43,14.29,0,0,7.14,0,14.29,0,0,0,0,21.43,0,0,0,42.86,0,0,0,0,0,0,35.71,0,21.43,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,21.43,0,7.14,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,7.14,14.29,0,0,0,0,0,21.43,21.43,0,0,0,0,0,0
"I am, of course, always in dialogue with Schiphol, and we certainly pay attention to tariffs and to investments that lead to higher rates, but ultimately, airlines determine their own rates. Look, the tax I have to introduce comes from the coalition agreement. There is nothing I can do about that. The rates naturally depend on many factors, including the market price of crude oil and, of course, the price of kerosene. So I understand the concerns, but I have limited options for action. The European Commission can investigate whether tariffs violate European competition law. The Authority for Consumers and Markets can also conduct an investigation, but otherwise, it is really the airlines and the airport themselves that determine their rates.",1,121,57.55,19.12,44.49,,17.29,32.23,89.26,71.07,56.2,10.74,7.44,4.13,0.83,0,0,2.48,3.31,14.05,9.09,0,13.22,7.44,7.44,9.92,0.83,12.4,4.13,8.26,5.79,1.65,1.65,4.13,23.14,1.65,19.01,4.13,1.65,2.48,1.65,4.96,4.96,0,0,0,0,0,0,0,0,0,0,0,5.79,1.65,0.83,0,0,0,0.83,4.96,0,0,0,0,2.48,0.83,1.65,0,9.92,0,0,3.31,8.26,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,1.65,5.79,1.65,1.65,3.31,0.83,0,0,1.65,0,5.79,1.65,0,0,0,0,0,15.7,5.79,9.92,0,0,0,0,0
