Text,Party,Speaker,Label
"We hebben vandaag het debat over oorlog en vrede in Oekraïne. Ik heb in dit debat ook goed geluisterd naar uw Kamer. Overigens is mij ook in het debat van twee weken geleden en in eerdere debatten in de voorbereiding van de Europese Raad meerdere keren voorgehouden — laat ik het vriendelijk formuleren — dat de reeksen van Oekraïne eindig waren. Ik heb hier vandaag gezegd dat we die reeks continueren, omdat dat ook in het hoofdlijnenakkoord en in het regeerprogramma staat. Daarmee doe ik welke motie van de Kamer dan ook geen geweld aan. Ik heb met betrekking tot het onderwerp waar het vandaag over gaat, een concreet onderwerp genoemd waarvan ik het belangrijk vind om dat in het belang van de veiligheid van Nederland en de veiligheid van Europa en Oekraïne te noemen, zodat we die onverminderde steun kunnen waarmaken. Tegelijkertijd snap ik overigens iedereen heel goed die met betrekking tot de moties en ook het debat van twee weken geleden zegt dat de noden van de mensen die met lage inkomens of met bijna geen inkomen rond moeten komen, een reëel onderwerp zijn waar we met elkaar het gesprek over moeten voeren, maar dat is echt een ander debat op een ander moment. De eerste keer dat het kabinet en overigens ook de coalitie dat gesprek met elkaar goed zullen voeren, is natuurlijk bij de besluitvorming over de Voorjaarsnota en daarna ook met uw Kamer. Dan kunnen we het debat hebben over de vraag of dat evenwicht in de begroting goed gevonden wordt. ",Schoof,Minister Schoof,15
"Ik heb gezegd dat in het regeerprogramma de term ""onverminderd"" staat. Ik ben me bewust dat in het hoofdlijnenakkoord het woord ""blijven"" staat. Voor het kabinet is ""onverminderd"" de lijn. Gelet op het feit dat de oorlog op dit moment voortduurt en dat er grote druk is om te zorgen dat we Oekraïne kunnen blijven steunen, heb ik gezegd dat in 2026 die reeks wordt voortgezet. ",Schoof,Minister Schoof,15
"Tegelijkertijd zal het kabinet ook het debat met de coalitie over de onderwerpen die anderszins zijn genoemd, ook in de motie van de Kamer die bij de Voorjaarsnota is aangenomen, zeer serieus nemen. ",Schoof,Minister Schoof,15
"Ik snap de achtergrond van de vraag van mevrouw Bikker, maar we hebben vandaag het Oekraïnedebat. Over alle discussies die te maken hebben met de terechte wensen over prioriteiten, over lasten en over steun aan mensen die in mindere omstandigheden dan velen van ons, zoals we hier zitten, feitelijk verkeren, heb ik ook de vorige keer gezegd dat we die bij de Voorjaarnota voeren. Dat heb ik ook over het punt van Defensie gezegd. Dat gaan we ook gewoon doen bij de Voorjaarsnota. Die discussie krijgen we dan hier terug in de Kamer, over die weging van alles wat er uiteindelijk in financiële zin moet gebeuren. ",Schoof,Minister Schoof,15
"Het kabinet neemt zowel het hoofdlijnenakkoord als het regeerprogramma serieus. Die lijnen zijn volstrekt helder. Ik heb vandaag geprobeerd feitelijk aan te geven hoe we dat ten aanzien van de Oekraïne willen doen. Het feit dat een van de fracties zegt dat men daar ook heel nadrukkelijk andere onderwerpen bij wil betrekken, ga ik meemaken in de discussies over de Voorjaarsnota. Dan hebben we dat gesprek. Ik zou het debat nu ook geen recht doen als we heel uitvoerig met elkaar gaan filosoferen over wat dat gaat betekenen, juist op het moment dat we de steun aan de Oekraïne, waar het uiteindelijk over ging, op de juiste manier kunnen voortzetten. ",Schoof,Minister Schoof,15
"Er zijn nog wel een paar dingen, maar ik vraag me gelet op uw verzoek en het tijdstip eerlijk gezegd af ... De heer Dassen heeft in ieder geval nog een nadrukkelijke vraag, zie ik. ",Schoof,Minister Schoof,15
Ik heb ook gezegd dat de minister van Buitenlandse Zaken daar iets meer over zou vertellen. Ik rond dan dus af. ,Schoof,Minister Schoof,15
"Ik ga mijn best doen, voorzitter, want ook morgen is het weer vroeg dag. De heer Dijk had nog twee vragen aan mij gesteld. Daar wil ik graag mee beginnen. Hij vroeg of de minister-president bereid is om in het kader van het coalition of the willing troepen in te zetten. Ik heb het vaker gezegd. In deze fase is toezeggen van een daadwerkelijke militaire bijdrage aan de veiligheidsgaranties nog niet aan de orde. Nederland gaat welwillend het gesprek aan. Daarom zijn de militaire planners nauw aangesloten bij de uitwerking van de plannen. Het besluit tot deelname is geen besluit dat lichtvaardig wordt genomen. Vooropstaat dat we alle gebruikelijke procedures doorlopen, zowel in de ministerraad als in het parlement. Voor het overige verwijs ik naar het debat. De andere vraag was, als ik de heer Dijk mag … Citeren zal niet helemaal lukken, want ik heb het hier niet staan. Hij vroeg wat ik eigenlijk vind van de voorstellen van mevrouw Von der Leyen. Mag ik de vraag zo interpreteren? Ik heb eerder in het debat gezegd dat Nederland zich in die discussie constructief zal opstellen. Dat is het woord dat ik gebruikte. Het zijn op dit moment nog contouren. Het was een relatief korte brief. Als deze contouren verder worden uitgewerkt in wetgevende voorstellen, zullen we die goed bestuderen. Er zijn een aantal uitgangspunten die we aanhouden. Het is belangrijk dat de voorstellen voorzien in tijdelijkheid, gerichtheid en schuldhoudbaarheid. Van belang blijft dat sterke defensiecapaciteit en gezonde overheidsfinanciën samengaan. Ook moeten ze tot doel hebben gezamenlijke aanbestedingen aan te jagen. Ze moeten openstaan voor samenwerking met niet-EU-landen en toegankelijk zijn voor ook kleinere bedrijven. Met die boodschap ga ik morgen naar Brussel. Dan de moties. ",Schoof,Minister Schoof,15
"Ik zal kijken op welke manier ik dat ga doen. Vanuit het Torentje kan het overigens echt niet meer. Dat wordt zwaar verbouwd. Ik zal kijken op welke manier ik dat kan doen, zonder dat dat nou meteen ... Laat ik zeggen dat ik op dit moment niet meteen een tv-optreden van de minister-president over dit onderwerp voor mij zie, in een speciale uitzending. Ik zal kijken op welke manier ik dat kan doen. ",Schoof,Minister Schoof,15
"Prima. Dan ga ik naar de moties. De motie op stuk nr. 2191 over niet onwelwillend reageren op de contouren van het plan voor het herbewapenen van Europa: oordeel Kamer. De motie op stuk nr. 2195 met betrekking tot de defensie-uitgaven heeft veel overeenkomsten met de motie op stuk nr. 2202 van de ChristenUnie. Daar kom ik zo nog even op terug. Wat mij betreft oordeel Kamer, als ik de motie zo mag uitleggen dat we eerst in kaart brengen wat verder nodig is voor Defensie in de aanloop naar de NAVO-top en dat we uw Kamer tijdig voor de NAVO-top informeren. ",Schoof,Minister Schoof,15
"Dank. De motie op stuk nr. 2196 over 3,5 miljard aan steun aan Oekraïne verlengen: oordeel Kamer. Dan de motie op stuk nr. 2197 over de inzet voor het behoud van financiële discipline en tegen een verdere oploop van de schulden. Vanzelfsprekend zijn wij voor financiële discipline, zeg ik tegen de heer Omtzigt. Het oplopen van de schulden is ingewikkeld. Die lopen namelijk automatisch op. Daar hebben we ook niet altijd invloed op. Maar we hebben het volgens mij met elkaar over de schuldhoudbaarheid. Als de heer Omtzigt ""met behoud van financiële discipline en schuldhoudbaarheid"" in de motie had geschreven, had ik 'm oordeel Kamer gegeven. Maar nu moet ik 'm ontraden. ",Schoof,Minister Schoof,15
"Als dat hetzelfde is als schuldhoudbaarheid, dan zijn we het eens. Ik weet niet zeker of dat iets anders is. Als het schuldhoudbaarheid is, dan zou de motie oordeel Kamer krijgen. Anders wordt de motie ontraden. ",Schoof,Minister Schoof,15
"Als de motie blijft zoals die is, is die bij dezen nu door mij ontraden. De motie op stuk nr. 2201, over ""voor investeringen in Defensie niet bezuinigen op publieke voorzieningen"": ontraden. Dat is niet in lijn met de hoofdlijnenafspraken, met name met betrekking tot geen lastenverzwaring. Dat is om niet vooruit te lopen op discussies die we nog met elkaar hebben over de dekking voor Defensie en Oekraïne. De motie op stuk nr. 2202 gaat over een langjarige financiële strategie voor defensie-uitgaven. Dat betreft die overeenkomst met de VVD-motie. Als ik de motie zo mag lezen, is het antwoord ook hetzelfde. In aanloop naar de NAVO-top gaan we eerst kijken wat er verder nodig is voor Defensie. Voor de NAVO-top zullen we uw Kamer informeren. In dat geval krijgt deze motie oordeel Kamer. ",Schoof,Minister Schoof,15
"Dan motie nummer op stuk nr. 2207, van de heer Eerdmans. Die verzoekt Nederland niet te laten deelnemen aan ReArm, met de mogelijkheid van een opt-out. Ontraden, met verwijzing naar het debat. Dank u wel, voorzitter. ",Schoof,Minister Schoof,15
"Meneer de voorzitter, geachte leden van de Tweede Kamer, familie en vrienden. Toen Hans van den Broek in september 1992 in een volgepakt Leids Academiegebouw voor studenten zijn visie gaf op de toekomst van het Nederlands buitenlands beleid, sloot hij af met dit citaat van Johan Huizinga: ""Waar ook maar een tengere plant van echte internationaliteit opkomt, stut haar en begiet haar. Begiet haar met het levende water van het eigen nationaal bewustzijn."" Ik geloof dat Van den Broek hiermee de kern van zijn eigen denken en handelen samenvatte, namelijk het besef dat internationale samenwerking voor een land als het onze cruciaal en onmisbaar is, alleen al om economische redenen en veiligheidsredenen. Daarnaast had hij de diepe overtuiging dat Nederland op het internationale toneel iets goeds kan en moet bijdragen en heel bewust een actieve rol te vervullen heeft. Die erfenis moeten we ter harte nemen, juist in het hier en nu. De stijl waarmee Hans van den Broek opereerde, was die van een volbloed diplomaat. Toen een journalist hem ooit vroeg of hij zich een realpoliticus voelde, was zijn eerste antwoord: ik vind het niet erg zo genoemd te worden. Hij voegde daaraan toe: een zekere mate van voorzichtigheid en terughoudendheid dienen naar mijn gevoel een onmisbaar onderdeel te zijn van buitenlandse politiek. Het citaat tekent hem ten voeten uit: voorzichtig formulerend, nadenkend en met het verstand intuïtief boven de emotie. Dat is ook het consistente beeld dat oprijst uit alles wat we lazen en hoorden rond zijn overlijden. Hans van den Broek was een vakminister met een hoofdletter V, een man met een tomeloze werklust, die zich altijd tot in de puntjes voorbereidde. Hij was koersvast in zijn opvattingen en stevig in het debat. Ja, hij kon ook principieel en onbuigzaam zijn, maar hij was altijd wellevend, een toonbeeld van beschaving, met een goed oog voor de positie van de ander. Het is opvallend dat hij ondanks zijn imago van koele afstandelijkheid lange tijd een van de meest populaire politici van ons land was. Dat is een bewijs dat zijn deskundigheid en sociale gave breed werden herkend. Achter de schermen was er bovendien ook een andere Hans van den Broek. Want achter de professionele façade van zakelijke redelijkheid gingen wel degelijk ook idealen schuil, samen met een goed gevoel voor humor. Die idealen kwamen bijvoorbeeld aan de oppervlakte in diplomatieke gesprekken in landen waar het slecht gesteld was met de mensenrechten. De humor lag wat dichter aan de oppervlakte. Ooit zei Relus ter Beek als Kamerlid van de oppositie het volgende tegen hem in een debat: ""U beoordelend volgens de methode die men hanteert bij het kunstrijden op de schaats geef ik u voor de technische uitvoering een hoog cijfer, maar voor de artistieke invulling een dikke onvoldoende."" Het antwoord van Van den Broek kwam per kerende post: ""De verplichte figuren gaan de oppositie weer goed af."" Meneer de voorzitter. Minister van staat Hans van den Broek heeft in zijn lange en rijkgevulde leven enorm veel voor ons land gedaan en betekend. Daarvoor blijven we hem dankbaar. Ik wens zijn familie en andere nabestaanden alle kracht toe bij de verwerking van dit grote verlies. Dank u wel. ",Schoof,Minister Schoof,15
"Voorzitter. Dit is in een paar weken tijd alweer het derde debat waarin we met elkaar spreken over de Russische agressieoorlog in Oekraïne, over alle geopolitieke ontwikkelingen die daarop van invloed zijn en over de vraag wat de Nederlandse positie en inzet moet zijn. Opnieuw is het een belangrijk debat, met het oog op de Europese Raad later deze week. Het is volkomen logisch dat niet iedereen in dit huis unisono oordeelde over alle gebeurtenissen van de laatste weken en over de voorstellen die inmiddels in Brussel op tafel liggen. Ook vandaag horen we weer verschillen in toon en waardering. Ook vandaag zijn weer de nodige kritische vragen gesteld en kanttekeningen gemaakt, waar ik in mijn eerste termijn zo goed mogelijk recht aan zal proberen te doen. Dat gesprek blijven we met elkaar voeren. Dat moet ook, want dit is een tijd van grote besluiten en die kunnen maar op één plek worden besproken en bekrachtigd: hier, in het hart van ons democratisch bestel. Vanwege de aard van de zaak gaat het debat dan heel snel over waar opvattingen van elkaar verschillen, geen debatten zonder discussie. Toch wil ik aan het begin van mijn eerste termijn nog eens benadrukken hoe belangrijk het is dat we over verschillen van inzicht heen het grotere beeld blijven zien. Want zoals ik het ook vandaag weer beluister, blijven Kamer en kabinet het over een paar fundamentele zaken grosso modo nog steeds eens: dat Oekraïne onze onverminderde steun verdient, dat dat ook in het belang is van onze eigen nationale veiligheid en dat Europa op militair terrein meer zal moeten doen om de eigen defensie te versterken. Voor mij en het kabinet zijn dat de hoekpalen van het veld. Daarbinnen zal ik later deze week in Brussel opnieuw de Nederlandse positie verwoorden, inclusief de terechte financiële zorgen die vandaag en vorige week door een aantal fracties naar voren zijn gebracht. Meneer de voorzitter. Mijn beantwoording is opgebouwd langs de volgende lijnen: een blokje Oekraïne, een blokje Europese defensie, een blokje Midden-Oosten en daarna een blokje andere belangrijke onderwerpen. Zojuist is bekend geworden dat president Trump en Poetin telefonisch met elkaar hebben gesproken. Gezien het feit dat hier twee grote spelers met elkaar spreken, is dit per definitie een belangrijke gebeurtenis. Het kán een eerste belangrijke stap zijn. Een volgende stap moet een volledig staakt-het-vuren zijn. En dan op weg naar het vredesplan. Ook belangrijk om op te merken is dat Oekraïne en Europa hier niet bij zaten. Dat is een feitelijke constatering. Ik vind het overigens belangrijk om eerst precies te weten wat er is voorgesteld. Maar dat laat onverlet dat onze steun aan Oekraïne onverminderd doorgaat. Een van de vragen die gesteld werden, volgens mij door mevrouw Yeşilgöz, was de volgende. De VS spraken met Oekraïne en Rusland. Wanneer komt Europa nou aan tafel? Voor dit kabinet is het essentieel dat Oekraïne, maar ook de Europese partners, aan tafel zitten bij de onderhandelingen. Dit gaat immers ook over onze veiligheid. Dat geven we in alle gesprekken met internationale partners ook duidelijk aan. Nederland zit aan tafel, afgelopen weekend weer digitaal met een aantal belangrijke Europese landen, en overigens ook deze week weer. De Amerikaanse Secretary of State, Rubio, gaf deze week ook aan dat de EU betrokken moet zijn bij de vredesbesprekingen. Maar dit punt opbrengen is niet genoeg. Europese bondgenoten, waaronder Nederland, moeten ook iets ter tafel brengen. Dat doen we dus ook, door mee te doen met de militaire planning en door onze steun aan Oekraïne, moreel, politiek, financieel en militair, onverminderd door te zetten. De heer Van Baarle vroeg: kan de minister uitweiden over de nieuwe toezeggingen in de coalition of the willing? Kan de minister de garantie geven niet vooruit te lopen op militaire deelname van Nederland in Oekraïne? De contouren van een vredesovereenkomst zijn nog grotendeels onduidelijk. We werken hard om ook deze delen van de plaat zo veel mogelijk ingekleurd te krijgen. In dat kader is het belangrijk dat Nederland met planners aan tafel zit bij die zogenaamde coalition of the willing om opties in kaart te brengen en uit te werken. Het is goed voor onze informatiepositie en goed om daarin mee te sturen. Dat past bij onze betrokken rol. Dat doen we vanuit de urgentie om vanuit Europa een leidende rol te spelen om voor onze veiligheid te zorgen. Bovendien is dit ook het soort verantwoordelijkheid dat de Verenigde Staten van ons verwachten. Plannen betekent niet automatisch dat er een besluit is genomen over bijdrage. We hebben een mandaat om met de coalition of the willing mee te spreken over de contouren van de veiligheidsgarantie. En ja, een aantal landen, zoals premier Starmer zei, heeft in het kader van de coalition of the willing reeds aangegeven militair te zullen dragen. Maar een militaire bijdrage vergt een politiek besluit. Het parlement zal hier volledig in meegenomen worden. Het kabinet hecht aan zorgvuldige informatievoorziening aan uw Kamer. Daar zijn ook afspraken over. Dat betekent dat er wat betreft Nederland zonder uw instemming afgelopen zaterdag geen concrete toezeggingen zijn gedaan en ook de komende dagen geen concrete toezeggingen worden gedaan. ",Schoof,Minister Schoof,15
